customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,ChurnFlag,TenureGroup,MonthlyRevenue,AnnualizedMonthlyRevenue,ChurnProbability,RiskSegment,ChurnProbabilityPct,RevenueAtRisk,AnnualRevenueAtRisk,CustomerValueTier
8603-IJWDN,Male,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,86.6,86.6,Yes,1,0-6,86.6,1039.1999999999998,0.9083118523948815,High Risk,90.83,78.65980641739674,943.9176770087608,High Value
8165-ZJRNM,Female,0,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),23.75,1679.25,No,0,49-72,23.75,285.0,0.0078131191117376,Low Risk,0.78,0.185561578903768,2.226738946845216,Low Value
9369-XFEHK,Female,1,Yes,No,33,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),80.6,2656.5,Yes,1,25-48,80.6,967.2,0.6669459436596227,High Risk,66.69,53.75584305896558,645.070116707587,Medium Value
2604-XVDAM,Female,0,No,No,12,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),43.8,540.95,No,0,7-12,43.8,525.5999999999999,0.478509837710511,Medium Risk,47.85,20.95873089172038,251.50477070064454,Low Value
3717-OFRTN,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.75,19.75,No,0,0-6,19.75,237.0,0.3778789398696001,Medium Risk,37.79,7.463109062424602,89.55730874909523,Low Value
9046-JBFWA,Male,0,No,Yes,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.15,537.35,No,0,25-48,19.15,229.8,0.1494583028372135,Low Risk,14.95,2.8621264993326383,34.345517991991656,Low Value
3280-NMUVX,Male,0,Yes,Yes,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.6,678.8,No,0,25-48,19.6,235.2,0.0564281023585277,Low Risk,5.64,1.105990806227143,13.271889674725717,Low Value
1206-EHBDD,Female,0,Yes,No,56,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Two year,No,Bank transfer (automatic),80.3,4513.65,No,0,49-72,80.3,963.6,0.0790830011697599,Low Risk,7.91,6.35036499393172,76.20437992718064,Medium Value
8361-LBRDI,Female,0,No,No,58,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),24.35,1423.85,No,0,49-72,24.35,292.20000000000005,0.0170808790834264,Low Risk,1.71,0.4159194056814329,4.991032868177195,Low Value
4883-KCPZJ,Female,0,Yes,Yes,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.25,555.4,No,0,13-24,25.25,303.0,0.05665832352412,Low Risk,5.67,1.43062266898403,17.16747202780836,Low Value
9108-EQPNQ,Female,0,Yes,Yes,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),26.1,225.55,No,0,7-12,26.1,313.20000000000005,0.0871864147021692,Low Risk,8.72,2.2755654237266163,27.306785084719394,Low Value
7277-KAMWT,Male,0,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.0,268.45,No,0,13-24,20.0,240.0,0.0798703935992148,Low Risk,7.99,1.597407871984296,19.16889446381155,Low Value
3842-IYKUE,Female,0,No,No,35,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),85.3,2917.5,Yes,1,25-48,85.3,1023.6,0.4514678214342505,Medium Risk,45.15,38.51020516834157,462.12246202009885,High Value
6641-XRPSU,Female,0,No,No,34,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),70.0,2416.1,Yes,1,25-48,70.0,840.0,0.5923382230705981,Medium Risk,59.23,41.46367561494187,497.5641073793024,Medium Value
1374-DMZUI,Female,1,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.3,424.45,Yes,1,0-6,94.3,1131.6,0.9318938695373592,High Risk,93.19,87.87759189737297,1054.5311027684756,High Value
2545-LXYVJ,Male,0,Yes,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.7,1492.1,No,0,49-72,20.7,248.4,0.007390911597594,Low Risk,0.74,0.1529918700701958,1.8359024408423497,Low Value
3234-VKACU,Male,0,No,No,2,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,70.3,132.4,No,0,0-6,70.3,843.5999999999999,0.6906751817473232,High Risk,69.07,48.55446527683682,582.6535833220419,Medium Value
8357-EQXFO,Female,0,No,No,7,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.35,660.9,Yes,1,7-12,95.35,1144.1999999999998,0.8875975707977684,High Risk,88.76,84.6324283755672,1015.5891405068064,High Value
1989-PRJHP,Male,1,Yes,No,27,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.5,1893.95,Yes,1,25-48,75.5,906.0,0.8047130267623239,High Risk,80.47,60.755833520555456,729.0700022466655,Medium Value
8120-JDCAM,Male,0,Yes,Yes,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,69.55,284.9,No,0,0-6,69.55,834.5999999999999,0.7692803729996002,High Risk,76.93,53.50344994212219,642.0413993054663,Medium Value
8917-FAEMR,Female,0,No,No,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.85,784.25,No,0,25-48,19.85,238.2,0.0319472688285284,Low Risk,3.19,0.6341532862462887,7.6098394349554646,Low Value
7047-YXDMZ,Male,0,No,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.0,417.7,No,0,13-24,20.0,240.0,0.2176849928020238,Low Risk,21.77,4.3536998560404765,52.24439827248572,Low Value
2858-EIMXH,Female,1,Yes,No,53,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),95.85,5016.25,No,0,49-72,95.85,1150.1999999999998,0.5357696305097979,Medium Risk,53.58,51.35351908436412,616.2422290123695,High Value
9524-EGPJC,Female,0,No,No,18,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,90.1,1612.75,Yes,1,13-24,90.1,1081.1999999999998,0.8129489105438819,High Risk,81.29,73.24669684000375,878.960362080045,High Value
6993-OHLXR,Female,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,68.95,119.75,Yes,1,0-6,68.95,827.4000000000001,0.8118749606260269,High Risk,81.19,55.97877853516456,671.7453424219747,Medium Value
8818-XYFCQ,Male,0,Yes,Yes,32,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.55,3204.65,Yes,1,25-48,99.55,1194.6,0.6754486980233374,High Risk,67.54,67.24091788822324,806.8910146586788,High Value
6419-ZTTLE,Male,1,Yes,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,20.75,485.2,No,0,13-24,20.75,249.0,0.2210808315882088,Low Risk,22.11,4.587427255455332,55.04912706546399,Low Value
0929-HYQEW,Male,0,No,No,3,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,50.15,160.85,No,0,0-6,50.15,601.8,0.5564402782480643,Medium Risk,55.64,27.905479954140425,334.86575944968513,Low Value
6614-YOLAC,Female,0,Yes,Yes,71,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Mailed check,58.65,4145.25,No,0,49-72,58.65,703.8,0.0263023491474499,Low Risk,2.63,1.5426327774979365,18.511593329975238,Medium Value
7426-RHZGU,Male,0,No,No,9,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),95.9,827.45,No,0,7-12,95.9,1150.8000000000002,0.7889941810289904,High Risk,78.9,75.66454196068018,907.9745035281621,High Value
4065-JJAVA,Female,0,No,No,1,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,49.5,49.5,No,0,0-6,49.5,594.0,0.6325527443366941,High Risk,63.26,31.311360844666357,375.7363301359963,Low Value
4695-VADHF,Male,0,Yes,Yes,18,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,57.45,990.85,Yes,1,13-24,57.45,689.4000000000001,0.545323523074283,Medium Risk,54.53,31.32883640061756,375.94603680741074,Medium Value
3863-IUBJR,Male,0,Yes,Yes,12,Yes,No,DSL,No,No,No,No,No,Yes,One year,No,Credit card (automatic),53.65,696.35,Yes,1,7-12,53.65,643.8,0.3278136869217538,Medium Risk,32.78,17.587204303352088,211.04645164022506,Medium Value
7649-SIJJF,Male,0,Yes,No,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Mailed check,80.1,5585.4,No,0,49-72,80.1,961.2,0.035455965041521,Low Risk,3.55,2.840022799825832,34.08027359790999,Medium Value
9361-YNQWJ,Female,0,No,No,64,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),24.4,1601.2,No,0,49-72,24.4,292.79999999999995,0.0373035166944176,Low Risk,3.73,0.9102058073437894,10.922469688125473,Low Value
3748-FVMZZ,Male,0,No,No,4,No,No phone service,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,40.05,162.45,No,0,0-6,40.05,480.6,0.7951397712559395,High Risk,79.51,31.845347838800375,382.1441740656045,Low Value
9391-TTOYH,Female,0,No,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.5,470.2,No,0,13-24,19.5,234.0,0.2601707087406378,Low Risk,26.02,5.073328820442437,60.87994584530924,Low Value
1452-XRSJV,Female,0,Yes,Yes,39,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),51.05,2066.0,No,0,25-48,51.05,612.5999999999999,0.1551918219555552,Low Risk,15.52,7.922542510831092,95.0705101299731,Medium Value
3422-WJOYD,Male,0,Yes,No,28,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,No,Mailed check,54.35,1426.45,No,0,25-48,54.35,652.2,0.1135638349727732,Low Risk,11.36,6.172194430770223,74.06633316924268,Medium Value
8242-SOQUO,Female,1,No,No,5,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.7,392.5,No,0,0-6,84.7,1016.4,0.8711493290142849,High Risk,87.11,73.78634816750993,885.4361780101192,High Value
7460-ITWWP,Female,1,Yes,No,45,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,86.1,3861.45,No,0,25-48,86.1,1033.1999999999998,0.7120238361959517,High Risk,71.2,61.30525229647144,735.6630275576572,High Value
7147-AYBAA,Male,0,No,No,37,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.35,2552.9,No,0,25-48,70.35,844.1999999999999,0.5853556088874953,Medium Risk,58.54,41.17976708523529,494.1572050228235,Medium Value
7868-TMWMZ,Female,1,Yes,No,60,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),110.0,6668.35,No,0,49-72,110.0,1320.0,0.1469539041189226,Low Risk,14.7,16.164929453081484,193.9791534369778,High Value
4822-RVYBB,Male,1,No,No,8,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.6,819.4,Yes,1,7-12,100.6,1207.1999999999998,0.9220049775347284,High Risk,92.2,92.75370073999368,1113.044408879924,High Value
6732-FZUGP,Female,0,No,No,47,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,One year,No,Credit card (automatic),94.9,4615.25,No,0,25-48,94.9,1138.8000000000002,0.2969215144231614,Low Risk,29.69,28.177851718758017,338.1342206250962,High Value
8436-BJUMM,Male,0,Yes,Yes,26,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,83.75,2070.6,Yes,1,25-48,83.75,1005.0,0.7978231343480812,High Risk,79.78,66.8176875016518,801.8122500198217,Medium Value
4184-TJFAN,Female,1,Yes,Yes,3,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,88.3,273.75,Yes,1,0-6,88.3,1059.6,0.6989172885807382,High Risk,69.89,61.71439658167918,740.5727589801502,High Value
8329-GWVPJ,Female,0,Yes,Yes,50,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),69.75,3557.7,No,0,49-72,69.75,837.0,0.4160079881934234,Medium Risk,41.6,29.016557176491283,348.19868611789536,Medium Value
1352-VHKAJ,Male,0,Yes,Yes,27,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),71.6,1957.1,No,0,25-48,71.6,859.1999999999999,0.4325198603168166,Medium Risk,43.25,30.968421998684068,371.62106398420883,Medium Value
4145-UQXUQ,Female,1,No,No,8,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,92.1,729.95,Yes,1,7-12,92.1,1105.1999999999998,0.9055704297669186,High Risk,90.56,83.4030365815332,1000.8364389783984,High Value
2632-TACXW,Female,0,Yes,No,62,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),23.65,1416.75,No,0,49-72,23.65,283.79999999999995,0.0146396960864695,Low Risk,1.46,0.34622881244500364,4.1547457493400435,Low Value
8146-QQKZH,Female,0,Yes,No,71,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),81.85,5924.4,No,0,49-72,81.85,982.2,0.0277584202233786,Low Risk,2.78,2.272026695283538,27.26432034340246,Medium Value
1767-CJKBA,Male,0,No,No,66,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.1,1697.7,No,0,49-72,25.1,301.20000000000005,0.0135011441301663,Low Risk,1.35,0.33887871766717415,4.06654461200609,Low Value
6445-TNRXS,Male,0,Yes,Yes,68,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),114.7,7849.85,No,0,49-72,114.7,1376.4,0.119723777373995,Low Risk,11.97,13.732317264797228,164.78780717756672,High Value
4581-LNWUM,Female,0,No,No,13,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,49.15,649.4,No,0,13-24,49.15,589.8,0.7720113969397584,High Risk,77.2,37.944360159589124,455.3323219150695,Low Value
4869-EPIUS,Male,0,Yes,No,56,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Electronic check,80.9,4557.5,No,0,49-72,80.9,970.8,0.4340666905563811,Medium Risk,43.41,35.11599526601123,421.3919431921348,Medium Value
9948-YPTDG,Male,0,Yes,No,38,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,79.45,3013.05,Yes,1,25-48,79.45,953.4,0.5463681591628854,Medium Risk,54.64,43.40895024549125,520.907402945895,Medium Value
1236-WFCDV,Male,1,No,No,14,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),90.45,1266.1,Yes,1,13-24,90.45,1085.4,0.7962669491912416,High Risk,79.63,72.02234555434781,864.2681466521738,High Value
1915-OAKWD,Female,0,No,Yes,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),19.3,360.35,No,0,13-24,19.3,231.6,0.1460376762828889,Low Risk,14.6,2.818527152259756,33.82232582711707,Low Value
7296-PIXQY,Female,0,Yes,Yes,14,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,70.2,1046.5,No,0,13-24,70.2,842.4000000000001,0.7026040496914387,High Risk,70.26,49.322804288339,591.873651460068,Medium Value
4883-QICIH,Male,0,Yes,Yes,32,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),69.75,2347.9,Yes,1,25-48,69.75,837.0,0.567989661903991,Medium Risk,56.8,39.617278917803375,475.4073470136405,Medium Value
3354-OADJP,Female,0,No,No,8,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,No,Bank transfer (automatic),54.25,447.75,No,0,7-12,54.25,651.0,0.1911900065510449,Low Risk,19.12,10.372057855394186,124.46469426473023,Medium Value
3524-WQDSG,Female,0,Yes,Yes,43,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),99.3,4209.95,No,0,25-48,99.3,1191.6,0.6848760963091932,High Risk,68.49,68.00819636350289,816.0983563620347,High Value
0810-DHDBD,Female,0,No,No,52,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,One year,No,Credit card (automatic),74.0,3877.65,No,0,49-72,74.0,888.0,0.0872151888770197,Low Risk,8.72,6.453923976899458,77.4470877227935,Medium Value
4026-SKKHW,Male,0,No,No,3,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,50.25,152.3,No,0,0-6,50.25,603.0,0.572229123831889,Medium Risk,57.22,28.75451347255242,345.05416167062907,Low Value
2829-HYVZP,Male,0,No,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.8,572.2,No,0,25-48,19.8,237.6,0.1182636483975075,Low Risk,11.83,2.3416202382706484,28.09944285924778,Low Value
8329-IBCTI,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.65,19.65,Yes,1,0-6,19.65,235.8,0.3848261652071988,Medium Risk,38.48,7.5618341463214565,90.74200975585748,Low Value
1271-SJBGZ,Male,1,No,No,12,No,No phone service,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,43.65,526.95,Yes,1,7-12,43.65,523.8,0.7689675876468856,High Risk,76.9,33.56543520078655,402.78522240943863,Low Value
3845-JHAMY,Female,0,Yes,Yes,16,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),35.5,552.7,No,0,13-24,35.5,426.0,0.6422475521016511,High Risk,64.22,22.799788099608612,273.5974571953034,Low Value
7013-PSXHK,Female,0,No,No,40,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,80.75,3208.65,No,0,25-48,80.75,969.0,0.2864814284639749,Low Risk,28.65,23.13337534846597,277.60050418159165,Medium Value
5669-SRAIP,Female,0,No,No,5,No,No phone service,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,39.5,210.75,Yes,1,0-6,39.5,474.0,0.7807915238549656,High Risk,78.08,30.84126519227114,370.0951823072537,Low Value
5981-ITEMU,Male,0,Yes,No,40,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),97.1,3706.95,Yes,1,25-48,97.1,1165.1999999999998,0.742240649038662,High Risk,74.22,72.07156702165408,864.858804259849,High Value
3486-NPGST,Female,0,No,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.55,620.75,No,0,25-48,19.55,234.6,0.0639956162099018,Low Risk,6.4,1.2511142969035802,15.013371562842963,Low Value
6941-PMGEP,Female,0,No,No,5,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,80.0,412.5,Yes,1,0-6,80.0,960.0,0.8746368330513983,High Risk,87.46,69.97094664411186,839.6513597293424,Medium Value
1624-WOIWJ,Female,0,No,No,10,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,84.7,832.05,Yes,1,7-12,84.7,1016.4,0.7338368130445408,High Risk,73.38,62.15597806487261,745.8717367784714,High Value
2074-GKOWZ,Male,0,Yes,Yes,2,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),89.55,185.55,Yes,1,0-6,89.55,1074.6,0.8430445406045338,High Risk,84.3,75.494638611136,905.935663333632,High Value
0376-YMCJC,Male,0,No,No,23,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,90.6,1943.2,Yes,1,13-24,90.6,1087.1999999999998,0.7862527551853724,High Risk,78.63,71.23449961979473,854.8139954375367,High Value
6100-FJZDG,Male,0,Yes,Yes,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),20.05,505.9,No,0,25-48,20.05,240.6,0.10317183735785,Low Risk,10.32,2.068595339024893,24.823144068298713,Low Value
4829-ZLJTK,Female,1,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,112.4,8046.85,No,0,49-72,112.4,1348.8000000000002,0.2513270747606288,Low Risk,25.13,28.24916320309468,338.9899584371362,High Value
1730-VFMWO,Female,0,Yes,No,34,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),50.2,1815.3,No,0,25-48,50.2,602.4000000000001,0.2306236959876322,Low Risk,23.06,11.577309538579136,138.92771446294964,Low Value
7143-BQIBA,Male,0,No,No,10,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),62.25,612.95,No,0,7-12,62.25,747.0,0.3849004740651893,Medium Risk,38.49,23.960054510558034,287.5206541266964,Medium Value
3800-LYTRK,Female,0,No,No,14,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,No,Mailed check,55.7,795.15,No,0,13-24,55.7,668.4000000000001,0.1653146412186681,Low Risk,16.53,9.208025515879813,110.49630619055776,Medium Value
0634-SZPQA,Female,0,No,No,23,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),90.05,2169.8,Yes,1,13-24,90.05,1080.6,0.701951268705289,High Risk,70.2,63.21071174691127,758.5285409629353,High Value
9646-NMHXE,Male,0,Yes,No,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.65,973.1,No,0,25-48,19.65,235.8,0.0223563530747378,Low Risk,2.24,0.4393023379185978,5.271628055023173,Low Value
7030-NJVDP,Male,0,Yes,No,24,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,89.25,2210.2,No,0,13-24,89.25,1071.0,0.6735700333164599,High Risk,67.36,60.11612547349405,721.3935056819287,High Value
